Longitude,Latitude,Elevation
-84.55669246460,31.46294385610,194.562336
-84.55671078540,31.46296820510,194.534120
-84.55672919950,31.46299266570,194.557086
-84.55674760940,31.46301729120,194.583333
-84.55676621810,31.46304167310,194.364829
-84.55678497410,31.46306655260,194.153543
-84.55680332710,31.46309090210,194.000656
-84.55682179750,31.46311566620,193.900918
-84.55684037700,31.46313993760,193.818897
-84.55685850700,31.46316422790,193.677821
-84.55687697610,31.46318904690,193.624672
-84.55689510830,31.46321325470,193.649934
-84.55691361220,31.46323796450,193.692913
-84.55693202860,31.46326234270,193.651574
-84.55695015870,31.46328663290,193.690288
-84.55696927530,31.46331121690,193.715551
-84.55698788620,31.46333551640,193.702099
-84.55700662030,31.46336001060,193.581036
-84.55702422900,31.46338462070,193.574803
-84.55704213330,31.46340896160,193.695866
-84.55706048350,31.46343342100,193.652231
-84.55707871690,31.46345743830,193.704068
-84.55709764410,31.46348190880,193.841207
-84.55711631920,31.46350620940,193.943569
-84.55713479980,31.46353058880,193.936351
-84.55715276690,31.46355498590,194.022309
-84.55717070470,31.46357927240,194.061679
-84.55718902150,31.46360378610,194.168307
-84.55720747510,31.46362797260,194.229002
-84.55722570290,31.46365220970,194.299540
-84.55724418430,31.46367656160,194.326771
-84.55726197110,31.46370048780,194.548884
-84.55728016550,31.46372477930,194.610892
-84.55729839400,31.46374898890,194.730971
-84.55731680920,31.46377342200,194.731627
-84.55733519230,31.46379785450,194.612861
-84.55735309320,31.46382233270,194.675853
-84.55737134670,31.46384681770,194.752296
-84.55738967360,31.46387094670,194.731627
-84.55740800970,31.46389471850,194.745735
-84.55742667640,31.46391934890,194.826771
-84.55744480460,31.46394372150,194.854002
-84.55746359950,31.46396835430,194.859580
-84.55748198770,31.46399259440,194.863845
-84.55750005530,31.46401682840,194.900262
-84.55751801820,31.46404139030,195.004921
-84.55753634950,31.46406535440,195.107611
-84.55755515230,31.46408968490,195.246063
-84.55757312810,31.46411375220,195.211942
-84.55759081400,31.46413786900,195.298556
-84.55760919870,31.46416224650,195.454724
-84.55762733760,31.46418620690,195.559383
-84.55764558630,31.46421088420,195.674540
-84.55766381070,31.46423525860,195.703740
-84.55768187850,31.46425949260,195.818897
-84.55770007160,31.46428383890,195.977690
-84.55771830890,31.46430771880,196.064304
-84.55773651270,31.46433165300,196.158136
-84.55775522590,31.46435573440,196.291994
-84.55777301020,31.46437977050,196.282808
-84.55779081580,31.46440421940,196.484908
-84.55780873120,31.46442814800,196.669947
-84.55782734900,31.46445220010,196.692913
-84.55784589760,31.46447644320,196.843832
-84.55786454740,31.46450049590,196.804462
-84.55788276630,31.46452509010,196.893044
-84.55790061330,31.46454918240,196.999344
-84.55791918260,31.46457386580,197.053805
-84.55793687010,31.46459792750,197.190945
-84.55795503840,31.46462199840,197.267060
-84.55797326880,31.46464615300,197.411417
-84.55799121410,31.46467016470,197.510936
-84.55801008840,31.46469545870,197.660761
-84.55802964220,31.46472051820,197.573272
-84.55804884550,31.46474548860,197.588036
-84.55807092690,31.46476707790,197.656386
-84.55810114860,31.46477777220,197.887607
-84.55813465980,31.46477294300,198.125984
-84.55815601510,31.46475210230,198.043213
-84.55816131830,31.46472325740,197.901574
-84.55815681050,31.46469430740,197.829177
-84.55814999480,31.46466531320,197.764435
-84.55814041090,31.46463670580,197.719816
-84.55812830680,31.46460882000,197.650918
-84.55811367600,31.46458313990,197.479658
-84.55809625490,31.46455746140,197.475393
-84.55807876820,31.46453431070,197.431102
-84.55806032000,31.46450866750,197.393700
-84.55804144010,31.46448359340,197.283464
-84.55802356230,31.46446068260,197.200623
-84.55800468170,31.46443563590,197.063648
-84.55798612950,31.46441029310,196.929954
-84.55796757590,31.46438500530,196.823491
-84.55794856500,31.46436003860,196.807742
-84.55792943800,31.46433460230,196.715223
-84.55791224270,31.46431134720,196.593394
-84.55789343480,31.46428597200,196.383967
-84.55787452650,31.46426199690,196.287729
-84.55785629130,31.46423803460,196.194882
-84.55783820570,31.46421325050,196.131889
-84.55782057250,31.46418833770,195.973753
-84.55780206380,31.46416379290,195.884186
-84.55778337770,31.46413990440,195.614829
-84.55776470160,31.46411563140,195.552821
-84.55774599990,31.46409111040,195.488845
-84.55772777550,31.46406673590,195.395341
-84.55770952120,31.46404227850,195.339895
-84.55769149480,31.46401768790,195.280512
-84.55767283090,31.46399294780,195.175853
-84.55765467840,31.46396827230,195.173884
-84.55763585500,31.46394350160,195.014435
-84.55761715270,31.46391900800,194.949147
-84.55759844600,31.46389467940,194.802493
-84.55757994180,31.46386996970,194.780183
-84.55756162120,31.46384559340,194.686351
-84.55754346670,31.46382100040,194.653871
-84.55752547180,31.46379643790,194.759842
-84.55750670250,31.46377205310,194.776903
-84.55748780080,31.46374783060,194.590551
-84.55746922670,31.46372333950,194.445538
-84.55745113560,31.46369877520,194.440945
-84.55743284860,31.46367434450,194.368438
-84.55741414640,31.46364985100,194.419947
-84.55739547690,31.46362533060,194.338910
-84.55737738660,31.46360073880,194.246063
-84.55735926490,31.46357611890,194.156824
-84.55734043240,31.46355170530,194.168635
-84.55732192180,31.46352724290,194.112532
-84.55730373890,31.46350251180,194.079396
-84.55728603540,31.46347784490,194.005905
-84.55726736600,31.46345332450,193.891076
-84.55724853710,31.46342877350,193.868110
-84.55723021320,31.46340453460,193.795275
-84.55721157730,31.46337995980,193.820538
-84.55719318930,31.46335571960,193.810367
-84.55717451920,31.46333122660,193.733595
-84.55715601510,31.46330651690,193.708005
-84.55713759860,31.46328213880,193.620407
-84.55711938450,31.46325737960,193.637139
-84.55710135130,31.46323306380,193.681102
-84.55708293560,31.46320865810,193.672572
-84.55706403620,31.46318435310,193.704068
-84.55704568240,31.46316003110,193.708005
-84.55702763080,31.46313519260,193.615485
-84.55700944370,31.46311062640,193.658792
-84.55699060710,31.46308637760,193.769685
-84.55697224410,31.46306241280,193.826771
-84.55695441540,31.46303763350,193.917323
-84.55693603250,31.46301320100,194.032152
-84.55691758480,31.46298879470,194.041994
-84.55689883720,31.46296482250,194.041994
-84.55688061320,31.46294044800,194.124015
-84.55686276670,31.46291635560,194.165354
-84.55684454420,31.46289192610,194.242126
-84.55682654310,31.46286761080,194.290682
-84.55680812470,31.46284331510,194.381561
-84.55678941630,31.46281906870,194.429134
-84.55677076430,31.46279512580,194.352034
-84.55675233660,31.46276995020,194.437008
-84.55673465480,31.46274569600,194.302821
-84.55671622360,31.46272065770,194.404199
-84.55669790570,31.46269619890,194.506233
-84.55667948370,31.46267204050,194.452756
-84.55666087940,31.46264749370,194.501312
-84.55664223380,31.46262330350,194.477690
-84.55662331050,31.46259869570,194.455380
-84.55660473620,31.46257423200,194.236220
-84.55658639760,31.46254933290,194.245407
-84.55656830630,31.46252479600,194.118110
-84.55654993500,31.46249992380,194.130577
-84.55653145690,31.46247546190,194.073490
-84.55651307210,31.46245111170,194.022309
-84.55649414380,31.46242669620,193.917323
-84.55647579890,31.46240204440,193.792651
-84.55645747900,31.46237766800,193.620735
-84.55643913980,31.46235279640,193.374344
-84.55642072800,31.46232825330,193.183071
-84.55640250710,31.46230376880,192.997047
-84.55638377760,31.46227910970,192.824803
-84.55636522760,31.46225494870,192.614829
-84.55634665980,31.46223023770,192.583989
-84.55632789970,31.46220552300,192.475393
-84.55630952140,31.46218092550,192.329396
-84.55629091880,31.46215632370,192.107939
-84.55627270790,31.46213145460,192.070866
-84.55625430120,31.46210671910,192.011155
-84.55623579120,31.46208225660,191.972441
-84.55621724200,31.46205806820,191.965223
-84.55619825900,31.46203329420,191.889107
-84.55617972410,31.46200855630,191.891404
-84.55616127680,31.46198414990,191.716535
-84.55614293850,31.46195925080,191.727362
-84.55612466000,31.46193451780,191.621391
-84.55610622130,31.46190978170,191.660105
-84.55608754890,31.46188539850,191.406168
-84.55606943210,31.46186185060,191.274606
-84.55605023700,31.46183660520,191.040963
-84.55603269790,31.46181304090,191.003937
-84.55601430130,31.46178792070,190.587270
-84.55599849110,31.46176199790,190.195210
-84.55599297900,31.46173346840,189.894357
-84.55599796270,31.46170582710,189.574584
-84.55601891040,31.46168338460,189.515330
-84.55604814450,31.46166910010,189.480533
-84.55608129900,31.46166808560,189.602123
-84.55611184650,31.46167730210,190.075459
-84.55613511920,31.46169743010,190.354695
-84.55615476030,31.46172155690,190.603674
-84.55617395260,31.46174691220,190.846456
-84.55619470330,31.46177400170,191.309055
-84.55621333150,31.46179885130,191.119313
-84.55623156010,31.46182303360,191.076115
-84.55624958140,31.46184778920,191.313429
-84.55626779440,31.46187257590,191.463254
-84.55628602730,31.46189659330,191.473644
-84.55630453160,31.46192127570,191.699475
-84.55632269620,31.46194545670,191.605424
-84.55634101390,31.46196991550,191.574803
-84.55635930670,31.46199409900,191.760170
-84.55637705670,31.46201818960,192.024278
-84.55639572770,31.46204262780,192.055446
-84.55641436670,31.46206706530,192.198162
-84.55643247080,31.46209110770,192.170275
-84.55645084630,31.46211581500,192.312992
-84.55646924670,31.46213956070,192.323381
-84.55648766350,31.46216391150,192.493438
-84.55650624630,31.46218804550,192.666229
-84.55652418020,31.46221246950,192.723097
-84.55654195160,31.46223697290,192.855424
-84.55656030290,31.46226137740,192.926509
-84.55657872480,31.46228553580,193.066491
-84.55659718440,31.46230947500,193.238189
-84.55661546730,31.46233404310,193.545494
-84.55663400600,31.46235864360,193.638451
-84.55665182020,31.46238273540,193.708442
-84.55666988240,31.46240716190,193.845144
-84.55668824520,31.46243112670,194.038714
-84.55670689580,31.46245512460,194.094488
-84.55672541600,31.46247920240,194.213145
-84.55674302870,31.46250364770,194.219160
-84.55676104530,31.46252859560,194.235017
-84.55677952490,31.46255300250,194.229002
-84.55679833010,31.46257722320,194.297353
-84.55681712880,31.46260169120,194.209317
-84.55683551020,31.46262617870,194.308836
-84.55685432890,31.46265111440,194.314304
-84.55687222800,31.46267564760,194.191273
-84.55689053880,31.46270038120,194.202756
-84.55690904630,31.46272495350,194.176509
-84.55692746900,31.46274908440,194.038714
-84.55694625500,31.46277404700,194.064414
-84.55696495980,31.46279843070,193.953412
-84.55698353500,31.46282286690,194.034886
-84.55700239940,31.46284728120,193.956693
-84.55702067970,31.46287195910,193.998797
-84.55703960180,31.46289662190,194.025590
-84.55705704790,31.46292131140,193.864282
-84.55707561960,31.46294588490,193.763123
-84.55709419270,31.46297040350,193.734689
-84.55711263540,31.46299500210,193.618766
-84.55713101190,31.46301968190,193.637358
-84.55714910350,31.46304421880,193.569553
-84.55716796800,31.46306863300,193.622047
-84.55718666790,31.46309320910,193.645013
-84.55720533510,31.46311781190,193.605096
-84.55722360260,31.46314298440,193.648294
-84.55724221430,31.46316725640,193.562992
-84.55726082520,31.46319155580,193.661417
-84.55727934220,31.46321577090,193.606190
-84.55729721730,31.46324000120,193.684383
-84.55731577190,31.46326523420,193.642279
-84.55733405950,31.46328963740,193.664698
-84.55735221820,31.46331406560,193.717738
-84.55737070100,31.46333836250,193.789370
-84.55738911610,31.46336279560,193.891076
-84.55740781250,31.46338750900,194.120735
-84.55742626330,31.46341180530,193.962707
-84.55744464780,31.46343618280,193.923884
-84.55746284500,31.46346036430,194.035433
-84.55748138840,31.46348479980,194.074803
-84.55749994250,31.46350882320,194.169400
-84.55751829930,31.46353303530,194.281496
-84.55753613890,31.46355740230,194.219707
-84.55755441520,31.46358224510,194.291338
-84.55757246570,31.46360590150,194.346566
-84.55759069210,31.46363019350,194.429134
-84.55760882240,31.46365448360,194.532480
-84.55762711520,31.46367869440,194.557086
-84.55764479530,31.46370303100,194.578412
-84.55766261860,31.46372679290,194.662073
-84.55768159160,31.46375197890,194.759092
-84.55770290540,31.46377470810,194.780183
-84.55773314510,31.46378839910,194.775809
-84.55776546550,31.46378742320,194.635826
-84.55778997690,31.46376853970,194.791484
-84.55780323450,31.46374336580,194.893372
-84.55780283830,31.46371540150,194.678113
-84.55779438220,31.46368783290,194.630905
-84.55778235370,31.46366198260,194.635006
-84.55776930030,31.46363484830,194.503499
-84.55775764290,31.46360829040,194.479440
-84.55774214460,31.46358391320,194.484908
-84.55772547380,31.46356022830,194.356955
-84.55770763560,31.46353456920,194.187445
-84.55768908580,31.46350914400,194.110345
-84.55767179670,31.46348580460,194.281496
-84.55765301900,31.46346051240,194.137139
-84.55763440940,31.46343492110,194.015748
-84.55761508320,31.46340975590,193.989501
-84.55759628050,31.46338418830,193.891076
-84.55757740530,31.46335894930,193.891076
-84.55755840600,31.46333354290,193.799212
-84.55753939610,31.46330854870,193.821241
-84.55752151870,31.46328563780,193.720472
-84.55750319120,31.46326153630,193.794994
-84.55748323830,31.46323457230,193.648294
-84.55746546070,31.46321028880,193.676728
-84.55744684750,31.46318607190,193.435039
-84.55742850370,31.46316136530,193.561351
-84.55741043550,31.46313715870,193.454724
-84.55739196490,31.46311239470,193.609470
-84.55737383110,31.46308824190,193.549868
-84.55735488400,31.46306330380,193.557524
-84.55733647180,31.46303876080,193.520341
-84.55731786160,31.46301443400,193.495188
-84.55729964100,31.46298992210,193.546588
-84.55728182720,31.46296580290,193.638998
-84.55726367430,31.46294115490,193.713910
-84.55724483190,31.46291712600,193.818351
-84.55722606570,31.46289263120,194.058399
-84.55720795700,31.46286875370,193.823819
-84.55718984270,31.46284385900,193.933727
-84.55717191000,31.46281938020,193.978018
-84.55715320010,31.46279518880,194.071522
-84.55713462060,31.46277091750,194.037620
-84.55711645350,31.46274681900,193.940288
-84.55709840120,31.46272200800,194.067694
-84.55707973410,31.46269740510,194.173228
-84.55706098870,31.46267335050,194.116907
-84.55704267130,31.46264886420,194.064960
-84.55702480710,31.46262422170,194.118001
-84.55700752410,31.46259942540,194.192913
-84.55698834630,31.46257473030,194.071522
-84.55696912230,31.46255058400,193.927165
-84.55695022230,31.46252630650,194.015748
-84.55693207180,31.46250157610,194.041994
-84.55691394260,31.46247725830,194.133858
-84.55689515240,31.46245246070,194.117454
-84.55687664140,31.46242802570,193.926071
-84.55685798160,31.46240314800,194.002624
-84.55683991940,31.46237872160,193.713910
-84.55682168760,31.46235464930,193.517060
-84.55680300360,31.46232946880,193.539479
-84.55678447280,31.46230456610,193.467847
-84.55676631950,31.46227994550,193.296697
-84.55674746880,31.46225500920,193.159448
-84.55672907610,31.46223096130,193.090551
-84.55670986430,31.46220634790,192.952756
-84.55669123660,31.46218147080,192.823709
-84.55667254560,31.46215656510,192.614829
-84.55665410380,31.46213193890,192.566163
-84.55663504880,31.46210746600,192.450787
-84.55661690480,31.46208248820,192.373687
-84.55659815250,31.46205747130,192.378609
-84.55657967940,31.46203281710,192.104112
-84.55656116930,31.46200835460,191.797900
-84.55654257380,31.46198347810,191.824693
-84.55652381370,31.46195876340,191.994750
-84.55650552230,31.46193452500,191.805008
-84.55648685980,31.46190975720,191.784777
-84.55646860400,31.46188538200,191.612532
-84.55645058120,31.46186068140,191.414042
-84.55643200920,31.46183613520,191.384514
-84.55641337600,31.46181147790,191.141732
-84.55639509820,31.46178671750,191.166338
-84.55637652050,31.46176239110,190.997375
-84.55635876620,31.46173846530,191.016513
-84.55634078110,31.46171478260,190.861220
-84.55632186800,31.46168979000,190.808961
-84.55630312230,31.46166576280,190.754593
-84.55628666090,31.46164144940,190.519603
-84.55627813270,31.46161420920,190.187664
-84.55628777050,31.46158764660,189.923082
-84.55631119170,31.46156750550,190.024278
-84.55634027400,31.46155412520,190.100065
-84.55637325000,31.46154763680,190.274497
-84.55640457690,31.46155524630,190.473671
-84.55642859970,31.46157489380,190.739829
-84.55644582620,31.46159814970,190.954724
-84.55646332750,31.46162317020,191.030183
-84.55648169360,31.46164823470,191.152395
-84.55649943730,31.46167133550,191.236876
-84.55651736100,31.46169614420,191.267224
-84.55653526060,31.46172065000,191.391076
-84.55655342380,31.46174488590,191.480479
-84.55657191180,31.46176896320,191.626203
-84.55659010560,31.46179325470,191.636319
-84.55660797460,31.46181770490,191.758530
-84.55662657940,31.46184222420,191.911089
-84.55664510380,31.46186613720,191.960848
-84.55666377630,31.46189052030,192.153051
-84.55668173580,31.46191519220,192.233158
-84.55669967680,31.46193934140,192.335958
-84.55671828660,31.46196366830,192.427821
-84.55673671060,31.46198774430,192.495899
-84.55675464310,31.46201222320,192.635608
-84.55677289540,31.46203673570,192.690288
-84.55679151100,31.46206084290,192.739501
-84.55681013090,31.46208478520,192.892880
-84.55682832980,31.46210888430,192.997594
-84.55684665200,31.46213317820,193.147145
-84.55686417420,31.46215740190,193.183508
-84.55688225910,31.46218218610,193.280019
-84.55690064970,31.46220631640,193.330052
-84.55691884940,31.46223038800,193.386647
-84.55693716950,31.46225476440,193.524715
-84.55695549880,31.46227878350,193.641732
-84.55697375050,31.46230332350,193.755468
-84.55699213250,31.46232778350,193.748359
-84.55701022900,31.46235212810,193.772966
-84.55702908830,31.46237673470,193.708989
-84.55704763850,31.46240089550,193.803587
-84.55706614950,31.46242533050,193.838582
-84.55708446680,31.46244981670,193.929352
-84.55710237020,31.46247418500,193.993602
-84.55712068820,31.46249864380,194.000437
-84.55713894500,31.46252299140,194.046095
-84.55715758500,31.46254740130,194.027777
-84.55717596500,31.46257194370,194.022309
-84.55719431300,31.46259648550,194.051837
-84.55721272430,31.46262105600,194.024770
-84.55723116850,31.46264559960,193.897637
-84.55724989250,31.46267047850,193.918963
-84.55726811160,31.46269504530,193.750000
-84.55728665550,31.46271945340,193.744258
-84.55730539670,31.46274367280,193.692038
-84.55732329180,31.46276713380,193.697506
-84.55734048160,31.46279058130,193.646653
-84.55735925420,31.46281606590,193.697506
-84.55737848260,31.46284128420,193.723753
-84.55739920070,31.46286347970,193.705708
-84.55742719130,31.46287732030,193.445975
-84.55745946580,31.46287562880,193.571741
-84.55748648640,31.46285767310,193.814523
-84.55749545590,31.46283090510,193.710083
-84.55749013550,31.46280361640,193.620953
-84.55747975420,31.46277485630,193.637358
-84.55746875310,31.46274897070,193.677821
-84.55745584500,31.46272365340,193.707349
-84.55744057860,31.46269653160,193.681102
-84.55742819430,31.46266833800,193.751093
-84.55741347420,31.46264117170,193.817804
-84.55739758510,31.46261703440,193.893044
-84.55738089460,31.46259288170,194.127296
-84.55736267260,31.46256842480,194.139763
-84.55734451840,31.46254383180,194.169947
-84.55732636700,31.46251912880,194.131889
-84.55730820710,31.46249475560,194.110892
-84.55729020530,31.46247046790,194.111548
-84.55727235300,31.46244659530,194.107611
-84.55725384910,31.46242188560,194.183071
-84.55723600970,31.46239751850,194.166666
-84.55721747020,31.46237294560,194.150262
-84.55719874620,31.46234806670,194.174868
-84.55718016100,31.46232401520,194.000656
-84.55716190930,31.46229947530,193.925525
-84.55714330070,31.46227509340,193.809711
-84.55712440790,31.46225054120,193.776246
-84.55710599450,31.46222605310,193.589895
-84.55708819720,31.46220130200,193.474409
-84.55706997620,31.46217681760,193.410105
-84.55705130920,31.46215221470,193.282480
-84.55703245060,31.46212758060,193.154199
-84.55701391900,31.46210270550,193.034777
-84.55699553560,31.46207830040,192.956036
-84.55697680030,31.46205386110,192.893700
-84.55695822450,31.46202945240,192.918635
-84.55693984680,31.46200482760,192.833005
-84.55692185160,31.46198029250,192.797244
-84.55690323960,31.46195604800,192.734580
-84.55688510620,31.46193189510,192.739501
-84.55686732900,31.46190761160,192.616469
-84.55684869490,31.46188298190,192.604987
-84.55683030510,31.46185882410,192.627952
-84.55681169520,31.46183449720,192.526903
-84.55679332690,31.46180951510,192.524606
-84.55677469070,31.46178496770,192.314304
-84.55675612210,31.46176028420,192.332677
-84.55673738700,31.46173584490,192.118766
-84.55671860050,31.46171090990,192.048884
-84.55669996510,31.46168633500,191.857611
-84.55668155610,31.46166168200,191.792979
-84.55666334100,31.46163697780,191.720472
-84.55664508740,31.46161252020,191.613079
-84.55662751540,31.46158898280,191.458005
-84.55660861570,31.46156470530,191.238189
-84.55659117190,31.46154117040,191.095253
-84.55657530960,31.46151601630,191.052681
-84.55657139570,31.46148768240,190.944882
-84.55658862580,31.46146266700,190.925607
-84.55661749440,31.46144763320,191.005030
-84.55665042730,31.46144650430,191.076525
-84.55667982720,31.46145792540,191.175853
-84.55670882490,31.46147494660,191.386701
-84.55673536590,31.46149271800,191.531058
-84.55675811150,31.46151585960,191.692366
-84.55677861170,31.46154025020,191.809383
-84.55679764680,31.46156425540,191.992126
-84.55681617260,31.46158811340,192.119422
-84.55683493560,31.46161271820,192.181102
-84.55685350550,31.46163734670,192.258858
-84.55687208470,31.46166161810,192.362204
-84.55689008340,31.46168601580,192.409777
-84.55690832860,31.46171080300,192.469160
-84.55692681090,31.46173510000,192.637795
-84.55694503340,31.46175829250,192.611548
-84.55696286830,31.46178158740,192.612642
-84.55698128230,31.46180604800,192.642716
-84.55699863440,31.46182941620,192.636155
-84.55701708760,31.46185360270,192.618839
-84.55703475380,31.46187722430,192.622328
-84.55705308810,31.46190105110,192.814231
-84.55707172580,31.46192430650,192.794807
-84.55710110730,31.46193767890,192.784886
-84.55713186260,31.46192655700,192.849409
-84.55714379530,31.46190053310,192.801837
-84.55714107010,31.46187087490,192.627952
-84.55712985980,31.46184317100,192.577099
-84.55711648120,31.46181622280,192.549212
-84.55710222220,31.46178983500,192.495899
-84.55708698730,31.46176397830,192.454068
-84.55707074940,31.46173845980,192.454068
-84.55705335620,31.46171297420,192.382983
-84.55703629840,31.46168815470,192.249015
-84.55701883970,31.46166272270,192.285651
-84.55700143720,31.46163759430,192.171916
-84.55698390870,31.46161238090,192.192694
-84.55696609310,31.46158710710,192.106299
-84.55694886290,31.46156275160,192.030019
-84.55503064230,31.46217196520,190.943241
-84.55312506470,31.46279846220,189.862204
-84.55313833130,31.46282351190,189.986330
-84.55316486520,31.46285263690,189.947506
-84.55318746210,31.46287407190,190.052493
-84.55321068520,31.46289485920,190.055774
-84.55323334050,31.46291651530,190.235947
-84.55325543060,31.46294140420,190.419947
-84.55327465450,31.46296552350,190.413750
-84.55329511540,31.46299263540,190.521653
-84.55331310990,31.46301593390,190.499625
-84.55333100110,31.46303950530,190.521653
-84.55334898420,31.46306324340,190.542276
-84.55336711900,31.46308731430,190.400262
-84.55338550870,31.46311144510,190.468222
-84.55340418060,31.46313582870,190.305118
-84.55342271640,31.46316051200,190.350581
-84.55344102850,31.46318516360,190.147637
-84.55345943830,31.46320976210,190.228721
-84.55347820420,31.46323422990,190.321522
-84.55349640100,31.46325838440,190.149044
-84.55351492190,31.46328240780,190.039370
-84.55353282240,31.46330685900,190.083427
-84.55355089670,31.46333079130,189.944225
-84.55356908930,31.46335511070,190.134983
-84.55358775700,31.46337965910,190.236220
-84.55360550650,31.46340375000,189.974690
-84.55362344050,31.46342814690,189.901575
-84.55364192230,31.46345244440,189.815335
-84.55365986060,31.46347667640,189.668635
-84.55367847420,31.46350083890,189.694882
-84.55369662910,31.46352537750,189.708005
-84.55371498700,31.46354950760,189.699100
-84.55373352440,31.46357413600,189.580052
-84.55375187940,31.46359837600,189.508342
-84.55377035770,31.46362281080,189.475065
-84.55378848270,31.46364726630,189.412261
-84.55380702730,31.46367161990,189.445538
-84.55382548140,31.46369575180,189.371485
-84.55384402600,31.46372010540,189.206036
-84.55386198640,31.46374472270,189.274934
-84.55388043130,31.46376921180,189.169947
-84.55389904140,31.46379351170,189.065898
-84.55391710740,31.46381777360,188.950131
-84.55393452870,31.46384216060,189.012467
-84.55395253550,31.46386622900,188.914042
-84.55397125550,31.46389000870,189.021841
-84.55398942330,31.46391405260,189.130577
-84.55400749070,31.46393825960,189.151200
-84.55402557810,31.46396293430,189.153543
-84.55404399740,31.46398717550,189.067304
-84.55406235260,31.46401141550,188.946850
-84.55408080470,31.46403562980,188.959973
-84.55409944700,31.46405993030,188.818897
-84.55411772960,31.46408449870,188.741095
-84.55413617600,31.46410893280,188.402231
-84.55415460460,31.46413405390,188.375984
-84.55417385800,31.46415952060,188.402231
-84.55419301380,31.46418504040,188.219441
-84.55421226370,31.46421064440,188.067585
-84.55422961900,31.46423387560,188.150700
-84.55424864450,31.46425947540,187.990485
-84.55426802400,31.46428502700,188.038057
-84.55428592710,31.46430815870,188.120078
-84.55430357160,31.46433136790,187.894247
-84.55432082940,31.46435465220,187.723097
-84.55433843900,31.46437797070,187.713801
-84.55435611560,31.46440118050,187.601706
-84.55437360210,31.46442430420,187.500000
-84.55439046870,31.46444782840,187.237533
-84.55440779280,31.46447103140,187.339239
-84.55442534480,31.46449410140,187.290026
-84.55444466240,31.46451956930,187.315335
-84.55446395020,31.46454495420,187.283464
-84.55448323080,31.46457061380,187.372047
-84.55450219310,31.46459618480,187.467191
-84.55451947940,31.46461960710,187.358377
-84.55453709410,31.46464273320,187.362204
-84.55455466680,31.46466624340,187.236439
-84.55457265260,31.46468989890,186.988189
-84.55459032010,31.46471346590,186.838364
-84.55460877030,31.46473776260,186.873359
-84.55462727820,31.46476230780,186.728456
-84.55464556100,31.46478687620,186.879921
-84.55466397280,31.46481141960,187.049978
-84.55468261040,31.46483591230,187.270341
-84.55470121670,31.46486037690,187.459536
-84.55471957300,31.46488458930,187.608267
-84.55473783020,31.46490890980,187.905730
-84.55475618290,31.46493325960,188.215223
-84.55477421440,31.46495763070,188.344816
-84.55479244390,31.46498178570,188.556430
-84.55481063060,31.46500635220,188.798119
-84.55482895850,31.46503042660,188.992782
-84.55484781060,31.46505530830,189.000437
-84.55486644180,31.46508004820,189.051837
-84.55488532740,31.46510487550,188.975831
-84.55490372430,31.46512999590,188.769685
-84.55492241820,31.46515479200,188.812882
-84.55494082590,31.46517950020,188.779527
-84.55495967660,31.46520443680,188.757108
-84.55497849520,31.46522937270,188.612204
-84.55499674400,31.46525402290,188.674540
-84.55501493300,31.46527850690,188.727034
-84.55503442490,31.46530345580,188.634623
-84.55505302130,31.46532830500,188.559711
-84.55507133780,31.46535281900,188.647747
-84.55508977760,31.46537752780,189.041994
-84.55510793890,31.46540184640,188.847331
-84.55512679960,31.46542639830,189.058399
-84.55514521380,31.46545085920,189.125656
-84.55516372130,31.46547543180,189.383202
-84.55518219820,31.46549994880,189.506233
-84.55520102550,31.46552455500,189.901575
-84.55521927870,31.46554904030,190.053587
-84.55523762810,31.46557352740,190.288714
-84.55525591120,31.46559809570,190.558836
-84.55527444870,31.46562275140,190.833333
-84.55529251530,31.46564701320,191.156496
-84.55531092740,31.46567155640,191.512467
-84.55532949340,31.46569635010,191.745407
-84.55534815760,31.46572106310,191.988189
-84.55536666740,31.46574555330,192.140748
-84.55538476470,31.46576987060,192.290026
-84.55540389910,31.46579500500,192.335958
-84.55542268520,31.46581996770,192.500000
-84.55544135380,31.46584451590,192.457896
-84.55546004310,31.46586950430,192.749344
-84.55547862270,31.46589377590,192.587489
-84.55549704480,31.46591917150,192.788714
-84.55551529810,31.46594365670,192.725284
-84.55553390050,31.46596828610,192.828084
-84.55555275150,31.46599322260,192.763561
-84.55557174150,31.46601774940,192.582021
-84.55559023920,31.46604270670,192.659667
-84.55560881390,31.46606717050,192.555774
-84.55562778810,31.46609230180,192.706146
-84.55564658080,31.46611701730,192.588582
-84.55566500730,31.46614224800,192.703412
-84.55568374150,31.46616674250,192.552493
-84.55570249860,31.46619159470,192.766295
-84.55572180060,31.46621645730,192.857611
-84.55574029690,31.46624146950,192.784339
-84.55575918300,31.46626629670,192.604987
-84.55577774270,31.46629133750,192.684274
-84.55579608670,31.46631604440,192.568897
-84.55581483450,31.46634125380,192.732393
-84.55583314280,31.46636609740,192.719816
-84.55585193990,31.46639064790,192.769029
-84.55587050330,31.46641555140,192.700131
-84.55588955250,31.46644027170,192.618657
-84.55590872780,31.46646507700,192.670603
-84.55592716370,31.46648995050,192.499453
-84.55594523410,31.46651531180,192.650918
-84.55596392510,31.46654024520,192.497266
-84.55598329060,31.46656513650,192.486876
-84.55600221670,31.46658966210,192.322834
-84.55602102660,31.46661495510,192.440945
-84.55603919970,31.46664007100,192.173009
-84.55605804160,31.46666536460,192.181758
