OBJECTID,pointid,grid_code,POINT_X,POINT_Y
20061,20061,160,-84.76165677,31.19046247
20062,20062,160,-84.76163124,31.19046247
20063,20063,159,-84.7616057,31.19046247
20064,20064,159,-84.76158017,31.19046247
20065,20065,159,-84.76155464,31.19046247
20066,20066,158,-84.76152911,31.19046247
20067,20067,158,-84.76150358,31.19046247
20068,20068,158,-84.76147805,31.19046247
20069,20069,158,-84.76145251,31.19046247
20070,20070,157,-84.76142698,31.19046247
20071,20071,157,-84.76140145,31.19046247
20072,20072,157,-84.76137592,31.19046247
20073,20073,157,-84.76135039,31.19046247
20074,20074,157,-84.76132486,31.19046247
20075,20075,156,-84.76129932,31.19046247
20076,20076,156,-84.76127379,31.19046247
20077,20077,156,-84.76124826,31.19046247
20078,20078,156,-84.76122273,31.19046247
20079,20079,155,-84.7611972,31.19046247
20080,20080,155,-84.76117167,31.19046247
20081,20081,155,-84.76114613,31.19046247
20082,20082,155,-84.7611206,31.19046247
20083,20083,155,-84.76109507,31.19046247
20084,20084,155,-84.76106954,31.19046247
20085,20085,155,-84.76104401,31.19046247
20086,20086,154,-84.76101848,31.19046247
20087,20087,154,-84.76099294,31.19046247
20088,20088,154,-84.76096741,31.19046247
20089,20089,154,-84.76094188,31.19046247
20090,20090,154,-84.76091635,31.19046247
20091,20091,154,-84.76089082,31.19046247
20092,20092,154,-84.76086529,31.19046247
20093,20093,154,-84.76083975,31.19046247
20094,20094,154,-84.76081422,31.19046247
20095,20095,154,-84.76078869,31.19046247
20096,20096,154,-84.76076316,31.19046247
20097,20097,154,-84.76073763,31.19046247
20098,20098,154,-84.7607121,31.19046247
20099,20099,153,-84.76068656,31.19046247
20100,20100,153,-84.76066103,31.19046247
20101,20101,153,-84.7606355,31.19046247
20102,20102,153,-84.76060997,31.19046247
20103,20103,153,-84.76058444,31.19046247
20104,20104,153,-84.76055891,31.19046247
20105,20105,153,-84.76053337,31.19046247
20106,20106,153,-84.76050784,31.19046247
20107,20107,153,-84.76048231,31.19046247
20108,20108,153,-84.76045678,31.19046247
20109,20109,153,-84.76043125,31.19046247
20110,20110,153,-84.76040572,31.19046247
20111,20111,153,-84.76038018,31.19046247
20112,20112,153,-84.76035465,31.19046247
20113,20113,153,-84.76032912,31.19046247
20114,20114,153,-84.76030359,31.19046247
20115,20115,153,-84.76027806,31.19046247
20116,20116,153,-84.76025253,31.19046247
20117,20117,153,-84.760227,31.19046247
20118,20118,153,-84.76020146,31.19046247
20119,20119,152,-84.76017593,31.19046247
20120,20120,152,-84.7601504,31.19046247
20121,20121,152,-84.76012487,31.19046247
20122,20122,152,-84.76009934,31.19046247
20123,20123,152,-84.76007381,31.19046247
20124,20124,152,-84.76004827,31.19046247
20125,20125,152,-84.76002274,31.19046247
20126,20126,152,-84.75999721,31.19046247
20127,20127,152,-84.75997168,31.19046247
20128,20128,152,-84.75994615,31.19046247
20129,20129,152,-84.75992062,31.19046247
20130,20130,152,-84.75989508,31.19046247
20131,20131,152,-84.75986955,31.19046247
20132,20132,151,-84.75984402,31.19046247
20133,20133,151,-84.75981849,31.19046247
20134,20134,151,-84.75979296,31.19046247
20135,20135,151,-84.75976743,31.19046247
20136,20136,151,-84.75974189,31.19046247
20137,20137,151,-84.75971636,31.19046247
20138,20138,151,-84.75969083,31.19046247
20139,20139,151,-84.7596653,31.19046247
20140,20140,151,-84.75963977,31.19046247
20141,20141,151,-84.75961424,31.19046247
20142,20142,151,-84.7595887,31.19046247
20143,20143,150,-84.75956317,31.19046247
20144,20144,150,-84.75953764,31.19046247
20145,20145,150,-84.75951211,31.19046247
20146,20146,150,-84.75948658,31.19046247
20147,20147,150,-84.75946105,31.19046247
20148,20148,150,-84.75943551,31.19046247
20149,20149,150,-84.75940998,31.19046247
20150,20150,150,-84.75938445,31.19046247
20151,20151,150,-84.75935892,31.19046247
20152,20152,150,-84.75933339,31.19046247
20153,20153,149,-84.75930786,31.19046247
20154,20154,149,-84.75928232,31.19046247
20155,20155,149,-84.75925679,31.19046247
20156,20156,149,-84.75923126,31.19046247
20157,20157,149,-84.75920573,31.19046247
20158,20158,149,-84.7591802,31.19046247
20159,20159,149,-84.75915467,31.19046247
20160,20160,149,-84.75912913,31.19046247
20161,20161,149,-84.7591036,31.19046247
20162,20162,148,-84.75907807,31.19046247
20163,20163,148,-84.75905254,31.19046247
20164,20164,148,-84.75902701,31.19046247
20165,20165,148,-84.75900148,31.19046247
20166,20166,148,-84.75897594,31.19046247
20167,20167,148,-84.75895041,31.19046247
20168,20168,148,-84.75892488,31.19046247
20169,20169,148,-84.75889935,31.19046247
20170,20170,148,-84.75887382,31.19046247
20171,20171,147,-84.75884829,31.19046247
20172,20172,165,-84.76441418,31.19043694
20173,20173,165,-84.76438865,31.19043694
20174,20174,165,-84.76436312,31.19043694
20175,20175,165,-84.76433759,31.19043694
20176,20176,165,-84.76431206,31.19043694
20177,20177,165,-84.76428653,31.19043694
20178,20178,165,-84.76426099,31.19043694
20179,20179,165,-84.76423546,31.19043694
20180,20180,165,-84.76420993,31.19043694
20181,20181,165,-84.7641844,31.19043694
20182,20182,165,-84.76415887,31.19043694
20183,20183,165,-84.76413334,31.19043694
20184,20184,165,-84.7641078,31.19043694
20185,20185,165,-84.76408227,31.19043694
20186,20186,165,-84.76405674,31.19043694
20187,20187,165,-84.76403121,31.19043694
20188,20188,165,-84.76400568,31.19043694
20189,20189,165,-84.76398015,31.19043694
20190,20190,165,-84.76395462,31.19043694
20191,20191,165,-84.76392908,31.19043694
20192,20192,165,-84.76390355,31.19043694
20193,20193,165,-84.76387802,31.19043694
20194,20194,165,-84.76385249,31.19043694
20195,20195,165,-84.76382696,31.19043694
20196,20196,165,-84.76380143,31.19043694
20197,20197,165,-84.76377589,31.19043694
20198,20198,165,-84.76375036,31.19043694
20199,20199,165,-84.76372483,31.19043694
20200,20200,165,-84.7636993,31.19043694
20201,20201,165,-84.76367377,31.19043694
20202,20202,165,-84.76364824,31.19043694
20203,20203,165,-84.7636227,31.19043694
20204,20204,165,-84.76359717,31.19043694
20205,20205,165,-84.76357164,31.19043694
20206,20206,165,-84.76354611,31.19043694
20207,20207,165,-84.76352058,31.19043694
20208,20208,165,-84.76349505,31.19043694
20209,20209,165,-84.76346951,31.19043694
20210,20210,165,-84.76344398,31.19043694
20211,20211,165,-84.76341845,31.19043694
20212,20212,165,-84.76339292,31.19043694
20213,20213,165,-84.76336739,31.19043694
20214,20214,165,-84.76334186,31.19043694
20215,20215,165,-84.76331632,31.19043694
20216,20216,165,-84.76329079,31.19043694
20217,20217,165,-84.76326526,31.19043694
20218,20218,165,-84.76323973,31.19043694
20219,20219,165,-84.7632142,31.19043694
20220,20220,166,-84.76318867,31.19043694
20221,20221,166,-84.76316313,31.19043694
20222,20222,166,-84.7631376,31.19043694
20223,20223,166,-84.76311207,31.19043694
20224,20224,166,-84.76308654,31.19043694
20225,20225,166,-84.76306101,31.19043694
20226,20226,166,-84.76303548,31.19043694
20227,20227,166,-84.76300994,31.19043694
20228,20228,166,-84.76298441,31.19043694
20229,20229,166,-84.76295888,31.19043694
20230,20230,167,-84.76293335,31.19043694
20231,20231,167,-84.76290782,31.19043694
20232,20232,167,-84.76288229,31.19043694
20233,20233,167,-84.76285675,31.19043694
20234,20234,167,-84.76283122,31.19043694
20235,20235,167,-84.76280569,31.19043694
20236,20236,167,-84.76278016,31.19043694
20237,20237,167,-84.76275463,31.19043694
20238,20238,168,-84.7627291,31.19043694
20239,20239,168,-84.76270356,31.19043694
20240,20240,168,-84.76267803,31.19043694
20241,20241,168,-84.7626525,31.19043694
20242,20242,168,-84.76262697,31.19043694
20243,20243,169,-84.76260144,31.19043694
20244,20244,169,-84.76257591,31.19043694
20245,20245,169,-84.76255037,31.19043694
20246,20246,169,-84.76252484,31.19043694
20247,20247,169,-84.76249931,31.19043694
20248,20248,170,-84.76247378,31.19043694
20249,20249,170,-84.76244825,31.19043694
20250,20250,170,-84.76242272,31.19043694
20251,20251,170,-84.76239718,31.19043694
20252,20252,170,-84.76237165,31.19043694
20253,20253,170,-84.76234612,31.19043694
20254,20254,169,-84.76232059,31.19043694
20255,20255,169,-84.76229506,31.19043694
20256,20256,169,-84.76226953,31.19043694
20257,20257,169,-84.76224399,31.19043694
20258,20258,169,-84.76221846,31.19043694
20259,20259,168,-84.76219293,31.19043694
20260,20260,168,-84.7621674,31.19043694
20261,20261,168,-84.76214187,31.19043694
20262,20262,167,-84.76211634,31.19043694
20263,20263,167,-84.76209081,31.19043694
20264,20264,166,-84.76206527,31.19043694
20265,20265,166,-84.76203974,31.19043694
20266,20266,166,-84.76201421,31.19043694
20267,20267,165,-84.76198868,31.19043694
20268,20268,165,-84.76196315,31.19043694
20269,20269,165,-84.76193762,31.19043694
20270,20270,164,-84.76191208,31.19043694
20271,20271,164,-84.76188655,31.19043694
20272,20272,163,-84.76186102,31.19043694
20273,20273,163,-84.76183549,31.19043694
20274,20274,162,-84.76180996,31.19043694
20275,20275,162,-84.76178443,31.19043694
20276,20276,162,-84.76175889,31.19043694
20277,20277,161,-84.76173336,31.19043694
20278,20278,161,-84.76170783,31.19043694
20279,20279,160,-84.7616823,31.19043694
20280,20280,160,-84.76165677,31.19043694
20281,20281,160,-84.76163124,31.19043694
20282,20282,159,-84.7616057,31.19043694
20283,20283,159,-84.76158017,31.19043694
20284,20284,159,-84.76155464,31.19043694
20285,20285,158,-84.76152911,31.19043694
20286,20286,158,-84.76150358,31.19043694
20287,20287,158,-84.76147805,31.19043694
20288,20288,158,-84.76145251,31.19043694
20289,20289,157,-84.76142698,31.19043694
20290,20290,157,-84.76140145,31.19043694
20291,20291,157,-84.76137592,31.19043694
20292,20292,157,-84.76135039,31.19043694
20293,20293,156,-84.76132486,31.19043694
20294,20294,156,-84.76129932,31.19043694
20295,20295,156,-84.76127379,31.19043694
20296,20296,156,-84.76124826,31.19043694
20297,20297,156,-84.76122273,31.19043694
20298,20298,155,-84.7611972,31.19043694
20299,20299,155,-84.76117167,31.19043694
20300,20300,155,-84.76114613,31.19043694
20301,20301,155,-84.7611206,31.19043694
20302,20302,155,-84.76109507,31.19043694
20303,20303,155,-84.76106954,31.19043694
20304,20304,154,-84.76104401,31.19043694
20305,20305,154,-84.76101848,31.19043694
20306,20306,154,-84.76099294,31.19043694
20307,20307,154,-84.76096741,31.19043694
20308,20308,154,-84.76094188,31.19043694
20309,20309,154,-84.76091635,31.19043694
20310,20310,154,-84.76089082,31.19043694
20311,20311,154,-84.76086529,31.19043694
20312,20312,154,-84.76083975,31.19043694
20313,20313,154,-84.76081422,31.19043694
20314,20314,154,-84.76078869,31.19043694
20315,20315,153,-84.76076316,31.19043694
20316,20316,153,-84.76073763,31.19043694
20317,20317,153,-84.7607121,31.19043694
20318,20318,153,-84.76068656,31.19043694
20319,20319,153,-84.76066103,31.19043694
20320,20320,153,-84.7606355,31.19043694
20321,20321,153,-84.76060997,31.19043694
20322,20322,153,-84.76058444,31.19043694
20323,20323,153,-84.76055891,31.19043694
20324,20324,153,-84.76053337,31.19043694
20325,20325,153,-84.76050784,31.19043694
20326,20326,153,-84.76048231,31.19043694
20327,20327,153,-84.76045678,31.19043694
20328,20328,153,-84.76043125,31.19043694
20329,20329,153,-84.76040572,31.19043694
20330,20330,153,-84.76038018,31.19043694
20331,20331,153,-84.76035465,31.19043694
20332,20332,153,-84.76032912,31.19043694
20333,20333,153,-84.76030359,31.19043694
20334,20334,153,-84.76027806,31.19043694
20335,20335,153,-84.76025253,31.19043694
20336,20336,153,-84.760227,31.19043694
20337,20337,153,-84.76020146,31.19043694
20338,20338,152,-84.76017593,31.19043694
20339,20339,152,-84.7601504,31.19043694
20340,20340,152,-84.76012487,31.19043694
20341,20341,152,-84.76009934,31.19043694
20342,20342,152,-84.76007381,31.19043694
20343,20343,152,-84.76004827,31.19043694
20344,20344,152,-84.76002274,31.19043694
20345,20345,152,-84.75999721,31.19043694
20346,20346,152,-84.75997168,31.19043694
20347,20347,152,-84.75994615,31.19043694
20348,20348,152,-84.75992062,31.19043694
20349,20349,151,-84.75989508,31.19043694
20350,20350,151,-84.75986955,31.19043694
20351,20351,151,-84.75984402,31.19043694
20352,20352,151,-84.75981849,31.19043694
20353,20353,151,-84.75979296,31.19043694
20354,20354,151,-84.75976743,31.19043694
20355,20355,151,-84.75974189,31.19043694
20356,20356,151,-84.75971636,31.19043694
20357,20357,151,-84.75969083,31.19043694
20358,20358,151,-84.7596653,31.19043694
20359,20359,151,-84.75963977,31.19043694
20360,20360,151,-84.75961424,31.19043694
20361,20361,150,-84.7595887,31.19043694
20362,20362,150,-84.75956317,31.19043694
20363,20363,150,-84.75953764,31.19043694
20364,20364,150,-84.75951211,31.19043694
20365,20365,150,-84.75948658,31.19043694
20366,20366,150,-84.75946105,31.19043694
20367,20367,150,-84.75943551,31.19043694
20368,20368,150,-84.75940998,31.19043694
20369,20369,150,-84.75938445,31.19043694
20370,20370,150,-84.75935892,31.19043694
20371,20371,150,-84.75933339,31.19043694
20372,20372,149,-84.75930786,31.19043694
20373,20373,149,-84.75928232,31.19043694
20374,20374,149,-84.75925679,31.19043694
20375,20375,149,-84.75923126,31.19043694
20376,20376,149,-84.75920573,31.19043694
20377,20377,149,-84.7591802,31.19043694
20378,20378,149,-84.75915467,31.19043694
20379,20379,149,-84.75912913,31.19043694
20380,20380,149,-84.7591036,31.19043694
20381,20381,148,-84.75907807,31.19043694
20382,20382,148,-84.75905254,31.19043694
20383,20383,148,-84.75902701,31.19043694
20384,20384,148,-84.75900148,31.19043694
20385,20385,148,-84.75897594,31.19043694
20386,20386,148,-84.75895041,31.19043694
20387,20387,148,-84.75892488,31.19043694
20388,20388,148,-84.75889935,31.19043694
20389,20389,148,-84.75887382,31.19043694
20390,20390,147,-84.75884829,31.19043694
20391,20391,165,-84.76438865,31.19041141
20392,20392,165,-84.76436312,31.19041141
20393,20393,165,-84.76433759,31.19041141
20394,20394,165,-84.76431206,31.19041141
20395,20395,165,-84.76428653,31.19041141
20396,20396,165,-84.76426099,31.19041141
20397,20397,165,-84.76423546,31.19041141
20398,20398,165,-84.76420993,31.19041141
20399,20399,165,-84.7641844,31.19041141
20400,20400,165,-84.76415887,31.19041141
20401,20401,165,-84.76413334,31.19041141
20402,20402,165,-84.7641078,31.19041141
20403,20403,165,-84.76408227,31.19041141
20404,20404,165,-84.76405674,31.19041141
20405,20405,165,-84.76403121,31.19041141
20406,20406,165,-84.76400568,31.19041141
20407,20407,165,-84.76398015,31.19041141
20408,20408,165,-84.76395462,31.19041141
20409,20409,165,-84.76392908,31.19041141
20410,20410,165,-84.76390355,31.19041141
20411,20411,165,-84.76387802,31.19041141
20412,20412,165,-84.76385249,31.19041141
20413,20413,165,-84.76382696,31.19041141
20414,20414,165,-84.76380143,31.19041141
20415,20415,165,-84.76377589,31.19041141
20416,20416,165,-84.76375036,31.19041141
20417,20417,165,-84.76372483,31.19041141
20418,20418,165,-84.7636993,31.19041141
20419,20419,165,-84.76367377,31.19041141
20420,20420,165,-84.76364824,31.19041141
20421,20421,165,-84.7636227,31.19041141
20422,20422,165,-84.76359717,31.19041141
20423,20423,165,-84.76357164,31.19041141
20424,20424,165,-84.76354611,31.19041141
20425,20425,165,-84.76352058,31.19041141
20426,20426,165,-84.76349505,31.19041141
20427,20427,165,-84.76346951,31.19041141
20428,20428,165,-84.76344398,31.19041141
20429,20429,165,-84.76341845,31.19041141
20430,20430,165,-84.76339292,31.19041141
20431,20431,165,-84.76336739,31.19041141
20432,20432,165,-84.76334186,31.19041141
20433,20433,165,-84.76331632,31.19041141
20434,20434,165,-84.76329079,31.19041141
20435,20435,165,-84.76326526,31.19041141
20436,20436,165,-84.76323973,31.19041141
20437,20437,165,-84.7632142,31.19041141
20438,20438,165,-84.76318867,31.19041141
20439,20439,166,-84.76316313,31.19041141
20440,20440,166,-84.7631376,31.19041141
20441,20441,166,-84.76311207,31.19041141
20442,20442,166,-84.76308654,31.19041141
20443,20443,166,-84.76306101,31.19041141
20444,20444,166,-84.76303548,31.19041141
20445,20445,166,-84.76300994,31.19041141
20446,20446,166,-84.76298441,31.19041141
20447,20447,166,-84.76295888,31.19041141
20448,20448,166,-84.76293335,31.19041141
20449,20449,166,-84.76290782,31.19041141
20450,20450,167,-84.76288229,31.19041141
20451,20451,167,-84.76285675,31.19041141
20452,20452,167,-84.76283122,31.19041141
20453,20453,167,-84.76280569,31.19041141
20454,20454,167,-84.76278016,31.19041141
20455,20455,167,-84.76275463,31.19041141
20456,20456,167,-84.7627291,31.19041141
20457,20457,168,-84.76270356,31.19041141
20458,20458,168,-84.76267803,31.19041141
20459,20459,168,-84.7626525,31.19041141
20460,20460,168,-84.76262697,31.19041141
20461,20461,168,-84.76260144,31.19041141
20462,20462,169,-84.76257591,31.19041141
20463,20463,169,-84.76255037,31.19041141
20464,20464,169,-84.76252484,31.19041141
20465,20465,169,-84.76249931,31.19041141
20466,20466,169,-84.76247378,31.19041141
20467,20467,170,-84.76244825,31.19041141
20468,20468,170,-84.76242272,31.19041141
20469,20469,170,-84.76239718,31.19041141
20470,20470,170,-84.76237165,31.19041141
20471,20471,169,-84.76234612,31.19041141
20472,20472,169,-84.76232059,31.19041141
20473,20473,169,-84.76229506,31.19041141
20474,20474,169,-84.76226953,31.19041141
20475,20475,169,-84.76224399,31.19041141
20476,20476,169,-84.76221846,31.19041141
20477,20477,168,-84.76219293,31.19041141
20478,20478,168,-84.7621674,31.19041141
20479,20479,167,-84.76214187,31.19041141
20480,20480,167,-84.76211634,31.19041141
20481,20481,167,-84.76209081,31.19041141
20482,20482,166,-84.76206527,31.19041141
20483,20483,166,-84.76203974,31.19041141
20484,20484,166,-84.76201421,31.19041141
20485,20485,165,-84.76198868,31.19041141
20486,20486,165,-84.76196315,31.19041141
20487,20487,164,-84.76193762,31.19041141
20488,20488,164,-84.76191208,31.19041141
20489,20489,164,-84.76188655,31.19041141
20490,20490,163,-84.76186102,31.19041141
20491,20491,163,-84.76183549,31.19041141
20492,20492,162,-84.76180996,31.19041141
20493,20493,162,-84.76178443,31.19041141
20494,20494,161,-84.76175889,31.19041141
20495,20495,161,-84.76173336,31.19041141
20496,20496,161,-84.76170783,31.19041141
20497,20497,160,-84.7616823,31.19041141
20498,20498,160,-84.76165677,31.19041141
20499,20499,159,-84.76163124,31.19041141
20500,20500,159,-84.7616057,31.19041141
20501,20501,159,-84.76158017,31.19041141
20502,20502,158,-84.76155464,31.19041141
20503,20503,158,-84.76152911,31.19041141
20504,20504,158,-84.76150358,31.19041141
20505,20505,158,-84.76147805,31.19041141
20506,20506,157,-84.76145251,31.19041141
20507,20507,157,-84.76142698,31.19041141
20508,20508,157,-84.76140145,31.19041141
20509,20509,157,-84.76137592,31.19041141
20510,20510,157,-84.76135039,31.19041141
20511,20511,156,-84.76132486,31.19041141
20512,20512,156,-84.76129932,31.19041141
20513,20513,156,-84.76127379,31.19041141
20514,20514,156,-84.76124826,31.19041141
20515,20515,155,-84.76122273,31.19041141
20516,20516,155,-84.7611972,31.19041141
20517,20517,155,-84.76117167,31.19041141
20518,20518,155,-84.76114613,31.19041141
20519,20519,155,-84.7611206,31.19041141
20520,20520,155,-84.76109507,31.19041141
20521,20521,154,-84.76106954,31.19041141
20522,20522,154,-84.76104401,31.19041141
20523,20523,154,-84.76101848,31.19041141
20524,20524,154,-84.76099294,31.19041141
20525,20525,154,-84.76096741,31.19041141
20526,20526,154,-84.76094188,31.19041141
20527,20527,154,-84.76091635,31.19041141
20528,20528,154,-84.76089082,31.19041141
20529,20529,154,-84.76086529,31.19041141
20530,20530,154,-84.76083975,31.19041141
20531,20531,153,-84.76081422,31.19041141
20532,20532,153,-84.76078869,31.19041141
20533,20533,153,-84.76076316,31.19041141
20534,20534,153,-84.76073763,31.19041141
20535,20535,153,-84.7607121,31.19041141
20536,20536,153,-84.76068656,31.19041141
20537,20537,153,-84.76066103,31.19041141
20538,20538,153,-84.7606355,31.19041141
20539,20539,153,-84.76060997,31.19041141
20540,20540,153,-84.76058444,31.19041141
20541,20541,153,-84.76055891,31.19041141
20542,20542,153,-84.76053337,31.19041141
20543,20543,153,-84.76050784,31.19041141
20544,20544,153,-84.76048231,31.19041141
20545,20545,153,-84.76045678,31.19041141
20546,20546,153,-84.76043125,31.19041141
20547,20547,153,-84.76040572,31.19041141
20548,20548,153,-84.76038018,31.19041141
20549,20549,153,-84.76035465,31.19041141
20550,20550,153,-84.76032912,31.19041141
20551,20551,153,-84.76030359,31.19041141
20552,20552,153,-84.76027806,31.19041141
20553,20553,153,-84.76025253,31.19041141
20554,20554,153,-84.760227,31.19041141
20555,20555,152,-84.76020146,31.19041141
20556,20556,152,-84.76017593,31.19041141
20557,20557,152,-84.7601504,31.19041141
20558,20558,152,-84.76012487,31.19041141
20559,20559,152,-84.76009934,31.19041141
20560,20560,152,-84.76007381,31.19041141
20561,20561,152,-84.76004827,31.19041141
20562,20562,152,-84.76002274,31.19041141
20563,20563,152,-84.75999721,31.19041141
20564,20564,152,-84.75997168,31.19041141
20565,20565,152,-84.75994615,31.19041141
20566,20566,151,-84.75992062,31.19041141
20567,20567,151,-84.75989508,31.19041141
20568,20568,151,-84.75986955,31.19041141
20569,20569,151,-84.75984402,31.19041141
20570,20570,151,-84.75981849,31.19041141
20571,20571,151,-84.75979296,31.19041141
20572,20572,151,-84.75976743,31.19041141
20573,20573,151,-84.75974189,31.19041141
20574,20574,151,-84.75971636,31.19041141
20575,20575,151,-84.75969083,31.19041141
20576,20576,151,-84.7596653,31.19041141
20577,20577,151,-84.75963977,31.19041141
20578,20578,151,-84.75961424,31.19041141
20579,20579,150,-84.7595887,31.19041141
20580,20580,150,-84.75956317,31.19041141
20581,20581,150,-84.75953764,31.19041141
20582,20582,150,-84.75951211,31.19041141
20583,20583,150,-84.75948658,31.19041141
20584,20584,150,-84.75946105,31.19041141
20585,20585,150,-84.75943551,31.19041141
20586,20586,150,-84.75940998,31.19041141
20587,20587,150,-84.75938445,31.19041141
20588,20588,150,-84.75935892,31.19041141
20589,20589,149,-84.75933339,31.19041141
20590,20590,149,-84.75930786,31.19041141
20591,20591,149,-84.75928232,31.19041141
20592,20592,149,-84.75925679,31.19041141
20593,20593,149,-84.75923126,31.19041141
20594,20594,149,-84.75920573,31.19041141
20595,20595,149,-84.7591802,31.19041141
20596,20596,149,-84.75915467,31.19041141
20597,20597,149,-84.75912913,31.19041141
20598,20598,149,-84.7591036,31.19041141
20599,20599,148,-84.75907807,31.19041141
20600,20600,148,-84.75905254,31.19041141
20601,20601,148,-84.75902701,31.19041141
20602,20602,148,-84.75900148,31.19041141
20603,20603,148,-84.75897594,31.19041141
20604,20604,148,-84.75895041,31.19041141
20605,20605,148,-84.75892488,31.19041141
20606,20606,148,-84.75889935,31.19041141
20607,20607,148,-84.75887382,31.19041141
20608,20608,165,-84.76438865,31.19038588
20609,20609,165,-84.76436312,31.19038588
20610,20610,165,-84.76433759,31.19038588
20611,20611,165,-84.76431206,31.19038588
20612,20612,165,-84.76428653,31.19038588
20613,20613,165,-84.76426099,31.19038588
20614,20614,165,-84.76423546,31.19038588
20615,20615,165,-84.76420993,31.19038588
20616,20616,165,-84.7641844,31.19038588
20617,20617,165,-84.76415887,31.19038588
20618,20618,165,-84.76413334,31.19038588
20619,20619,165,-84.7641078,31.19038588
20620,20620,165,-84.76408227,31.19038588
20621,20621,165,-84.76405674,31.19038588
20622,20622,165,-84.76403121,31.19038588
20623,20623,165,-84.76400568,31.19038588
20624,20624,165,-84.76398015,31.19038588
20625,20625,165,-84.76395462,31.19038588
20626,20626,165,-84.76392908,31.19038588
20627,20627,165,-84.76390355,31.19038588
20628,20628,165,-84.76387802,31.19038588
20629,20629,165,-84.76385249,31.19038588
20630,20630,165,-84.76382696,31.19038588
20631,20631,165,-84.76380143,31.19038588
20632,20632,165,-84.76377589,31.19038588
20633,20633,165,-84.76375036,31.19038588
20634,20634,165,-84.76372483,31.19038588
20635,20635,165,-84.7636993,31.19038588
20636,20636,165,-84.76367377,31.19038588
20637,20637,165,-84.76364824,31.19038588
20638,20638,165,-84.7636227,31.19038588
20639,20639,165,-84.76359717,31.19038588
20640,20640,165,-84.76357164,31.19038588
20641,20641,165,-84.76354611,31.19038588
20642,20642,165,-84.76352058,31.19038588
20643,20643,165,-84.76349505,31.19038588
20644,20644,165,-84.76346951,31.19038588
20645,20645,165,-84.76344398,31.19038588
20646,20646,165,-84.76341845,31.19038588
20647,20647,165,-84.76339292,31.19038588
20648,20648,165,-84.76336739,31.19038588
20649,20649,165,-84.76334186,31.19038588
20650,20650,165,-84.76331632,31.19038588
20651,20651,165,-84.76329079,31.19038588
20652,20652,165,-84.76326526,31.19038588
20653,20653,165,-84.76323973,31.19038588
20654,20654,165,-84.7632142,31.19038588
20655,20655,165,-84.76318867,31.19038588
20656,20656,165,-84.76316313,31.19038588
20657,20657,166,-84.7631376,31.19038588
20658,20658,166,-84.76311207,31.19038588
20659,20659,166,-84.76308654,31.19038588
20660,20660,166,-84.76306101,31.19038588
20661,20661,166,-84.76303548,31.19038588
20662,20662,166,-84.76300994,31.19038588
20663,20663,166,-84.76298441,31.19038588
20664,20664,166,-84.76295888,31.19038588
20665,20665,166,-84.76293335,31.19038588
20666,20666,166,-84.76290782,31.19038588
20667,20667,166,-84.76288229,31.19038588
20668,20668,167,-84.76285675,31.19038588
20669,20669,167,-84.76283122,31.19038588
20670,20670,167,-84.76280569,31.19038588
20671,20671,167,-84.76278016,31.19038588
20672,20672,167,-84.76275463,31.19038588
20673,20673,167,-84.7627291,31.19038588
20674,20674,167,-84.76270356,31.19038588
20675,20675,168,-84.76267803,31.19038588
20676,20676,168,-84.7626525,31.19038588
20677,20677,168,-84.76262697,31.19038588
20678,20678,168,-84.76260144,31.19038588
20679,20679,168,-84.76257591,31.19038588
20680,20680,169,-84.76255037,31.19038588
20681,20681,169,-84.76252484,31.19038588
20682,20682,169,-84.76249931,31.19038588
20683,20683,169,-84.76247378,31.19038588
20684,20684,169,-84.76244825,31.19038588
20685,20685,169,-84.76242272,31.19038588
20686,20686,169,-84.76239718,31.19038588
20687,20687,169,-84.76237165,31.19038588
20688,20688,169,-84.76234612,31.19038588
20689,20689,169,-84.76232059,31.19038588
20690,20690,169,-84.76229506,31.19038588
20691,20691,169,-84.76226953,31.19038588
20692,20692,169,-84.76224399,31.19038588
20693,20693,168,-84.76221846,31.19038588
20694,20694,168,-84.76219293,31.19038588
20695,20695,168,-84.7621674,31.19038588
20696,20696,167,-84.76214187,31.19038588
20697,20697,167,-84.76211634,31.19038588
20698,20698,167,-84.76209081,31.19038588
20699,20699,166,-84.76206527,31.19038588
20700,20700,166,-84.76203974,31.19038588
20701,20701,166,-84.76201421,31.19038588
20702,20702,165,-84.76198868,31.19038588
20703,20703,165,-84.76196315,31.19038588
20704,20704,164,-84.76193762,31.19038588
20705,20705,164,-84.76191208,31.19038588
20706,20706,163,-84.76188655,31.19038588
20707,20707,163,-84.76186102,31.19038588
20708,20708,162,-84.76183549,31.19038588
20709,20709,162,-84.76180996,31.19038588
20710,20710,162,-84.76178443,31.19038588
20711,20711,161,-84.76175889,31.19038588
20712,20712,161,-84.76173336,31.19038588
20713,20713,160,-84.76170783,31.19038588
20714,20714,160,-84.7616823,31.19038588
20715,20715,160,-84.76165677,31.19038588
20716,20716,159,-84.76163124,31.19038588
20717,20717,159,-84.7616057,31.19038588
20718,20718,159,-84.76158017,31.19038588
20719,20719,158,-84.76155464,31.19038588
20720,20720,158,-84.76152911,31.19038588
20721,20721,158,-84.76150358,31.19038588
20722,20722,158,-84.76147805,31.19038588
20723,20723,157,-84.76145251,31.19038588
20724,20724,157,-84.76142698,31.19038588
20725,20725,157,-84.76140145,31.19038588
